Unnamed: 0,genes,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_WT,WT1_S1_WT,WT2_S2_WT,WT3_S3_WT,mean_TR,IBET4_1_S4_TR,IBET4_2_S5_TR,IBET4_3_S6_TR
22445,ENSMUSG00000002342,1.38489866433,5.10434838078,23.5819090338,7.58172042091e-13,1.29833682917e-11,19.6309142451,7.09443264276,7.09715905592,7.0961266912,7.09001218116,6.66455391368,6.66160227673,6.69151661439,6.64054284991
15830,ENSMUSG00000049553,-0.571686902225,7.96252977839,-23.5746065301,7.61456350311e-13,1.30245880565e-11,19.1468404464,5.44672925981,5.48921723561,5.43934156947,5.41162897435,5.80029603414,5.81406452758,5.79521719425,5.79160638058
3489,ENSMUSG00000033955,0.871558285496,5.8870618889,23.5717583648,7.62741432483e-13,1.30315558666e-11,19.4572905794,3.34860820415,3.34276421126,3.36085867332,3.34220172789,4.65112458737,4.52354389613,4.71777086225,4.71205900372
22678,ENSMUSG00000036686,1.43540550631,3.83940452146,23.5462211439,7.74367794993e-13,1.32149869566e-11,19.8313474028,3.56316414351,3.56758090479,3.52519497937,3.59671654639,4.5965537657,4.65884590297,4.51183323347,4.61898216065
27240,ENSMUSG00000020160,-3.74585308328,2.08919040586,-23.5398286122,7.77307661052e-13,1.32499274898e-11,19.4503811515,3.2239382144,3.21568848679,3.32784727826,3.12827887815,3.78254400988,3.66293441425,3.86788174008,3.81681587533
23312,ENSMUSG00000062380,1.28365322541,5.14387065833,23.5147968304,7.88934813275e-13,1.34327008861e-11,19.5775986137,2.41553572353,2.12811539284,2.60648780239,2.51200397535,2.00372855012,2.01046814866,1.90763179908,2.09308570263
25755,ENSMUSG00000070304,3.75791870049,1.63859463819,23.5119475552,7.90270020141e-13,1.34400217515e-11,19.2912235883,1.5797118153,1.52330823551,1.54298213166,1.67284507874,2.91432185432,2.98618379153,2.78054915259,2.97623261885
4361,ENSMUSG00000060802,-1.45945239412,3.9697353601,-23.5079247817,7.92159254939e-13,1.34567373662e-11,19.8061604684,6.90741092656,6.9857025156,6.90605999637,6.83047026771,5.76788910788,5.79542042509,5.72605443148,5.78219246707
18834,ENSMUSG00000038763,6.02500805782,1.15504395709,23.4654646449,8.12396847899e-13,1.37847497151e-11,18.0939025374,4.14429627107,4.21167289425,4.14653686175,4.07467905721,3.98671358561,4.05790473163,3.88828525563,4.01395076956
22761,ENSMUSG00000031652,0.737525572603,6.84928234305,23.4626729209,8.1374666673e-13,1.37918912796e-11,19.225224088,2.48036262172,2.47742697574,2.45165691407,2.51200397535,1.33886289172,1.55082222221,1.26319601377,1.20257043916
13163,ENSMUSG00000029163,3.32021815976,1.82464867747,23.453207877,8.18340944441e-13,1.38539429899e-11,19.4506896543,5.97444715486,5.99211853955,5.98944510329,5.94177782173,5.665261797,5.69491018318,5.62835665256,5.67251855527
15475,ENSMUSG00000085412,3.53879032745,1.94113655052,23.4436644947,8.23001312719e-13,1.38909776852e-11,19.4632295864,-0.250460017695,-0.528654601306,0.0768400916328,-0.299565543411,0.0566080732983,0.0199686952567,0.1153908939,0.0344646307383
13280,ENSMUSG00000029094,-1.58041111133,4.07577876205,-23.4434232515,8.23119486983e-13,1.38909776852e-11,19.7565535666,4.23292581918,4.27996620748,4.14337810601,4.27543314403,4.56205345802,4.6298563211,4.49419227399,4.56211177898
25449,ENSMUSG00000031995,1.38314453238,3.99394517293,23.4419935971,8.23820183113e-13,1.38909776852e-11,19.7440404026,0.154347845043,0.050138865552,-0.21585984662,0.628764516198,-0.0306949279944,0.0199686952567,0.160825232913,-0.272878712153
8152,ENSMUSG00000031299,-0.507319717614,8.47080073086,-23.4410744934,8.24270986776e-13,1.38909776852e-11,18.9974149281,0.717687630787,0.745815157563,0.406914315686,1.00033341911,1.49665405718,1.56620577868,1.4937312005,1.43002519237
19548,ENSMUSG00000030759,-0.612908503442,7.55685854707,-23.426905574,8.31254030473e-13,1.39927761796e-11,19.1071278148,0.104155281496,0.218689380845,-0.0332205274878,0.126996991131,0.0415745348205,0.148169096581,-0.311138798567,0.287693306447
37626,ENSMUSG00000054008,1.58319240229,3.94205616955,23.4036443067,8.42855570661e-13,1.4171350638e-11,19.7343527314,0.0695501649778,-0.360783014869,-0.0915684884546,0.661001998257,1.58076428886,1.69773965889,1.54603626085,1.49851694684
24731,ENSMUSG00000097545,4.35975436553,1.81550749492,23.4018226427,8.43771399205e-13,1.4171350638e-11,19.1922466141,4.90078939851,4.86046710249,4.85709973048,4.98480136256,5.27462002752,5.30910647754,5.25688012786,5.25787347717
38107,ENSMUSG00000024968,0.934148511264,5.67139632399,23.3903495924,8.49563879364e-13,1.42525140304e-11,19.3856954952,6.03752943578,5.95778356074,6.02420572392,6.13059902268,6.10901513177,6.16670620632,6.07284588542,6.08749330357
271,ENSMUSG00000046337,5.44397504955,1.12514476391,23.375779851,8.569811049e-13,1.43607206145e-11,18.2816470076,4.96623437456,4.93699234278,4.97372906159,4.98798171929,5.3159030255,5.3518967518,5.22514964872,5.37066267599
8344,ENSMUSG00000027536,2.51992562852,2.9370395378,23.3667547812,8.61610299926e-13,1.44220159222e-11,19.7779487979,6.16500148044,6.13593522733,6.16169136581,6.19737784817,6.27257869239,6.25360191293,6.26323705106,6.30089711317
23196,ENSMUSG00000024266,4.10666245805,1.70771435199,23.3495958294,8.70485412815e-13,1.45541632028e-11,19.1702589269,8.37523030845,8.31504868945,8.3708357678,8.43980646811,8.84743867575,8.84996007118,8.81213631203,8.88021964402
33130,ENSMUSG00000072501,-1.01469738994,5.44645510842,-23.3475371459,8.71556767749e-13,1.45556842866e-11,19.4203900095,2.42895694873,2.40936669807,2.25496248999,2.62254165813,3.55391710758,3.50427099454,3.53413799013,3.62334233806
19891,ENSMUSG00000030979,-2.17804821097,3.08420258519,-23.3244515788,8.8366760564e-13,1.4741362855e-11,19.7593682597,5.69979602804,5.71744451485,5.64986848922,5.73207508006,5.93576627109,5.94780835385,5.93825533111,5.92123512832
23868,ENSMUSG00000021905,-0.801210839759,6.1228417654,-23.3110072327,8.90803326338e-13,1.48437227678e-11,19.2603936074,4.31985771115,4.25109257363,4.31322261451,4.39525794531,4.66325318107,4.65884590297,4.65167478652,4.67923885374
9811,ENSMUSG00000028159,1.77064716022,3.27008176134,23.3067151502,8.93094334449e-13,1.4855862708e-11,19.7470404626,1.66662462469,1.8991383693,1.70601008233,1.39472542243,1.29387729153,1.33430136456,1.32437431362,1.22295619641
13047,ENSMUSG00000038319,2.26516683819,2.82158428579,23.3049177693,8.94055601246e-13,1.4855862708e-11,19.739199898,2.64726418923,2.5738513886,2.64273170639,2.72520947272,-0.549268437091,-0.88147086391,-0.311138798567,-0.455195648798
32031,ENSMUSG00000021236,-1.5289135475,4.30593346936,-23.30402466,8.94533660737e-13,1.4855862708e-11,19.6326663644,1.61528106745,1.62683473796,1.48427148286,1.73473698152,1.39886332527,1.43828377369,1.47586611403,1.28244008809
14585,ENSMUSG00000037108,1.99405186164,3.49752311127,23.2933942559,9.00244870891e-13,1.49340062549e-11,19.7286639629,1.76172214411,1.94793355881,1.61772172941,1.7195111441,2.90759501519,3.0032382975,2.82356307582,2.89598367225
6843,ENSMUSG00000031403,0.605049350532,7.80317180931,23.2881334802,9.0308563207e-13,1.49644111377e-11,18.98334644,6.71051177865,6.73074767734,6.69467083593,6.70611682269,6.90178932563,6.91915959808,6.8866837424,6.8995246364
35564,ENSMUSG00000038677,2.2296061041,2.95759161,23.2815185416,9.06671223903e-13,1.50070765455e-11,19.7342463128,2.75938558811,2.90567904934,2.67808734768,2.6943903673,2.4401816716,2.46903297084,2.38060729796,2.47090474599
13880,ENSMUSG00000029311,3.03553789149,3.00189161606,23.2782578592,9.08444252149e-13,1.50196790776e-11,19.7158100413,6.49360207345,6.51426983938,6.50158093264,6.46495544833,6.46988295029,6.48417655726,6.43082711951,6.4946451741
5372,ENSMUSG00000027546,1.24991663275,4.96012087578,23.2747720137,9.1034381216e-13,1.50286025707e-11,19.4626856783,4.98204970578,5.01920744734,5.01060039239,4.9163412776,4.75203322286,4.75427608467,4.77184870216,4.72997488176
6936,ENSMUSG00000046942,-1.62925669418,3.48895513065,-23.2735542021,9.11008440335e-13,1.50286025707e-11,19.7191725965,4.30272939334,4.23151736589,4.25294959014,4.42372122398,4.93907442392,4.95898371095,4.97151028232,4.88672927849
12726,ENSMUSG00000005045,2.63710798325,2.38692177063,23.261600854,9.17559635513e-13,1.51198755921e-11,19.6301392425,2.68333155105,2.58417797473,2.77923506684,2.68658161158,2.15263768734,1.86877779246,2.2709242089,2.31821106067
12619,ENSMUSG00000029001,1.45157547984,4.00687905403,23.2353830794,9.3210554576e-13,1.53425399533e-11,19.6168870111,2.45301807557,2.39770448461,2.57869454219,2.38265519993,2.13754677869,2.03278707933,2.12953670286,2.25031655388
2662,ENSMUSG00000039678,-0.700277648811,7.24055620593,-23.2318730948,9.3407154388e-13,1.53578739889e-11,19.0283370497,2.00336914233,2.08513541014,1.92784184898,1.99713016787,2.93363364864,2.93377620806,2.97750298054,2.88962175733
11964,ENSMUSG00000042357,3.76504071201,1.94655013773,23.2222029076,9.3951091791e-13,1.54260285599e-11,19.3080144182,2.69292019219,2.78553335875,2.7463008609,2.54692635692,2.21530788017,2.15990197931,2.19651791079,2.28950375042
33668,ENSMUSG00000044250,1.67449574421,3.87637088503,23.2208143694,9.40294729351e-13,1.54260285599e-11,19.6341618662,6.34562498803,6.34242032835,6.33298355237,6.36147108338,6.37251910682,6.33443716969,6.38489734072,6.39822281005
37221,ENSMUSG00000056124,1.23684814388,5.18025385989,23.2034071628,9.50180356379e-13,1.55710019328e-11,19.3735406435,0.192849295934,0.36959194175,0.128873955361,0.0800819906897,-1.62452155701,-1.63059051285,-1.80522340981,-1.43775074839
28578,ENSMUSG00000037857,-0.660496064842,8.60816958564,-23.1928615646,9.5622320376e-13,1.56305311949e-11,18.8236889251,5.54096544708,5.45164157487,5.606942395,5.56431237136,6.81752261099,6.81716900529,6.78334784265,6.85205098502
29062,ENSMUSG00000020877,2.60038049561,2.56954569851,23.1920159403,9.56709538838e-13,1.56305311949e-11,19.6288593229,9.08410286495,9.11789544329,9.10318686981,9.03122628175,10.1888659872,10.1660659428,10.2184949834,10.1820370355
28253,ENSMUSG00000018761,0.861352439438,6.15372314532,23.1915609924,9.56971297649e-13,1.56305311949e-11,19.1693595064,0.876256268736,0.745815157563,1.07075841662,0.812195232024,-4.12256196997,-4.63372997858,-3.14755737315,-4.58639855819
22523,ENSMUSG00000070000,2.0180521642,3.31349443579,23.1773722601,9.65173445607e-13,1.57471759856e-11,19.6699840718,1.02307616028,0.982812719292,0.988654712581,1.09776104898,0.0855147257017,0.106688652467,0.1153908939,0.0344646307383
15545,ENSMUSG00000029777,0.545165803441,8.87453344155,23.1696851356,9.69648513999e-13,1.58028227084e-11,18.7721920733,5.14371944148,5.19962131379,5.13349547759,5.09804153306,5.28930738232,5.29417140501,5.32082533102,5.25292541094
18285,ENSMUSG00000011382,1.72763226313,3.31648173549,23.1666322318,9.71431910053e-13,1.58132399295e-11,19.6591834023,0.71684924559,0.745815157563,0.808942398501,0.595790180707,0.868144934359,0.991022519101,1.01366371685,0.59974856713
36021,ENSMUSG00000024459,3.34003884585,2.1944789603,23.1649469936,9.72417865943e-13,1.58132399295e-11,19.446817714,3.51345502515,3.48732355631,3.59622461797,3.45681690118,3.93412027,3.89689023703,3.95428533535,3.95118523763
34528,ENSMUSG00000091238,1.78807224374,3.3370627414,23.152830861,9.79538009076e-13,1.59115982722e-11,19.6505368535,5.06691597673,5.02679852441,5.07003282577,5.10391658,5.79985921806,5.7864177848,5.85172259113,5.76143727827
32776,ENSMUSG00000039676,3.31853069594,2.1185976471,23.1376593407,9.8853229731e-13,1.60401519324e-11,19.4085093184,5.39922674781,5.56155413938,5.33522019932,5.30090590472,4.95084397639,4.89798105504,5.05510032938,4.89945054476
24545,ENSMUSG00000022216,1.23853933199,5.13510314671,23.1344619624,9.90439063556e-13,1.60535466994e-11,19.3390909585,1.02629506579,0.982812719292,1.07075841662,1.02531406145,-0.62765965285,-0.22280758818,-0.919364019255,-0.740807351115
25328,ENSMUSG00000004099,-0.508043593136,9.15697050108,-23.1031734536,1.00930676068e-12,1.6341523965e-11,18.6971444307,6.22035345027,6.20112544955,6.25024527422,6.20968962703,6.07435648648,6.07625536536,6.06838222667,6.0784318674
6728,ENSMUSG00000031347,-1.01323321923,5.63369864385,-23.1004771019,1.01095059834e-12,1.63503088601e-11,19.2276371166,5.05673613387,5.13611725666,5.00539040287,5.02870074209,5.08581122561,5.04109921842,5.15671439622,5.05962006219
13573,ENSMUSG00000029231,4.44967211062,1.91367556754,23.0969026699,1.01313416985e-12,1.63677943631e-11,19.0741795086,4.12229010693,4.10813714058,4.21734246619,4.04139071403,3.82320794903,3.73956509794,3.85411730138,3.87594144776
12132,ENSMUSG00000037622,0.870640470368,5.41719167606,23.0907898344,1.0168801009e-12,1.64104552805e-11,19.2443052473,4.47021901041,4.50860353534,4.41627169565,4.48578180023,4.58520366987,4.55857748466,4.57612974586,4.62090377908
22810,ENSMUSG00000055932,0.881317366395,5.73891193304,23.0874101958,1.01895748405e-12,1.64261256956e-11,19.1798564224,2.47623025042,2.56345035315,2.38902516244,2.47621523566,2.17443616281,2.25789389605,2.03509816082,2.23031643156
13246,ENSMUSG00000037224,1.7812654085,3.36151559036,23.0839977418,1.02105963832e-12,1.64421610088e-11,19.6068821145,4.87035039128,4.97280256976,4.7920250887,4.84622351538,3.8089791937,3.83155406673,3.84022027314,3.75516324123
35169,ENSMUSG00000023883,0.68816504332,6.92627218662,23.0731519307,1.02777173791e-12,1.65323152684e-11,18.9657415361,1.20858775366,1.01370178734,1.33720697975,1.27485449388,1.12614283119,1.1217068715,1.01366371685,1.24305790522
23222,ENSMUSG00000031819,0.759582968248,7.38279987364,23.0517787737,1.04113720404e-12,1.67291818922e-11,18.8885729584,1.74569758422,1.79629909045,1.56203314759,1.87876051462,0.234079495861,0.37474652215,0.247614308953,0.0798776564807
26246,ENSMUSG00000058587,-0.651676895173,6.80011037291,-23.047327098,1.04394430251e-12,1.67561524966e-11,18.9753236197,4.45626074114,4.49771947978,4.44734151966,4.42372122398,4.20607545687,4.14243873623,4.23746988829,4.23831774609
16247,ENSMUSG00000079426,-0.759472316437,6.60675790404,-23.0281215233,1.05614779434e-12,1.69337217091e-11,18.9963474735,4.40680904014,4.40755822891,4.3520496433,4.4608192482,4.3192601502,4.3208110265,4.33978512037,4.29718430371
22522,ENSMUSG00000031803,3.50512465206,1.71389642982,23.0141488303,1.06512196285e-12,1.70591863888e-11,19.1312372658,6.25852000877,6.1706127427,6.27571301869,6.32923426491,6.38140283768,6.37157661758,6.3884827826,6.38414911287
18409,ENSMUSG00000030451,-0.544552830031,8.00522889266,-23.0113784439,1.06691094127e-12,1.70694253719e-11,18.7828600087,3.05252651685,3.18887275235,2.88135752671,3.0873492715,3.25019455377,3.37484415861,3.16198643935,3.21375306335
15844,ENSMUSG00000056737,1.93944849462,3.21035776015,23.0079439606,1.06913321783e-12,1.70865671529e-11,19.5705371854,2.67381170558,2.67393452572,2.54078383525,2.80671675577,2.99208283303,2.96892526523,2.98383737859,3.02348585527
22722,ENSMUSG00000052456,0.688134571791,7.55744286989,23.0033964378,1.0720832955e-12,1.7098401536e-11,18.8337878183,6.33064349613,6.33556016636,6.3309024708,6.32546785124,5.51836150013,5.53308464928,5.48946319535,5.53253665576
15419,ENSMUSG00000039347,2.11419354319,2.91155267663,23.0032522213,1.07217699401e-12,1.7098401536e-11,19.568162107,2.61713162599,2.70265392569,2.50184997558,2.64689097668,1.26245910724,1.16276380523,1.10946990711,1.51514360938
2566,ENSMUSG00000015776,-0.79859355476,6.15722005341,-22.9901993426,1.08069387999e-12,1.72157317984e-11,19.0499170817,1.36006559637,1.1589428739,1.38077710283,1.54047681237,0.62033827248,0.796038853019,0.856853854998,0.208122109424
23732,ENSMUSG00000039197,-0.712613939428,7.04174669243,-22.9847102976,1.0842969918e-12,1.72546167602e-11,18.8996465596,1.91456301529,1.83139970221,1.92784184898,1.98444749469,1.19839297509,1.45490821585,1.42090386504,0.719366844375
13188,ENSMUSG00000038552,1.79155924264,3.14954579253,22.9815540302,1.08637463375e-12,1.72691693654e-11,19.5551446443,6.20026109962,6.24653051774,6.16169136581,6.19256141532,6.37636550611,6.34618109109,6.39086813637,6.39204729087
25820,ENSMUSG00000032068,3.31816055451,2.1161870245,22.9780639812,1.08867694235e-12,1.72872583561e-11,19.3186673265,6.15641852602,6.11293946133,6.13172006059,6.22459605614,6.29119817423,6.28590088151,6.303675487,6.28401815418
15356,ENSMUSG00000029851,-2.98948797905,2.36423121921,-22.9609233541,1.10006014261e-12,1.74493514288e-11,19.3763901756,3.36028549256,3.41973963095,3.3389352175,3.32218162925,2.17888551524,2.09774407785,2.22887732325,2.21003514462
5291,ENSMUSG00000039671,0.730036693252,6.54993289128,22.9533033757,1.10516138221e-12,1.75115592761e-11,18.9477038424,4.77275855965,4.74785587437,4.79605367679,4.7743661278,4.36341718334,4.4066347512,4.3298740116,4.35374278723
93,ENSMUSG00000025930,3.49132980861,1.96450667148,22.9510387253,1.10668233224e-12,1.75169643782e-11,19.2198623741,1.93203248721,1.83139970221,1.75650084491,2.20819691451,1.6771491627,1.90552619189,1.76780226702,1.3581190292
22362,ENSMUSG00000031605,0.903661537866,5.51049491939,22.9488631964,1.1081455336e-12,1.75214448748e-11,19.1362036196,0.261894765943,0.462081927459,0.0228590685855,0.300743301784,0.115690799342,-0.0722992360689,0.0199903627486,0.399381271346
35612,ENSMUSG00000097125,-1.03499396388,5.05420595349,-22.9459789631,1.110088577e-12,1.75334947902e-11,19.2455590346,5.27368225597,5.27645616097,5.27731988428,5.26727072264,4.89355989376,4.87808746104,4.90631149135,4.89628072889
27125,ENSMUSG00000000378,-0.844859041073,5.74059863339,-22.9439689972,1.11144479762e-12,1.75362602659e-11,19.1001435383,3.67473057099,3.59847408931,3.64170640364,3.78401122002,3.93338095171,3.85679416268,3.98302802821,3.96032066425
38563,ENSMUSG00000056999,0.667559522774,7.55327316869,22.9382728257,1.11529790264e-12,1.7578373631e-11,18.7922802699,4.22046450196,4.16771658273,4.17465869101,4.31901823215,3.54147919158,3.49626228659,3.55555886181,3.57261642633
9559,ENSMUSG00000068739,0.551335520717,8.00547282349,22.9329518164,1.11891012563e-12,1.76166051276e-11,18.7294047928,1.23148068174,1.52330823551,1.09711981442,1.07401399529,-1.25075159745,-1.63059051285,-1.12209481862,-0.999569460882
13344,ENSMUSG00000039765,2.57900561735,2.8627521774,22.9281577227,1.12217534955e-12,1.76492981089e-11,19.5118838191,2.77605980304,2.5738513886,2.92615857648,2.82816944405,2.91059946242,2.95730380404,2.87217692732,2.90231765589
28896,ENSMUSG00000081766,6.45543771502,-1.11517797473,22.9259977436,1.12364982093e-12,1.76537871865e-11,16.7779063372,5.91161351916,5.93375823341,5.88078520608,5.92029711799,5.86997145393,5.89928555503,5.8637935761,5.84683523066
29848,ENSMUSG00000039741,1.61253777982,3.54706571517,22.9209458334,1.12710650434e-12,1.76893766068e-11,19.4872161374,4.95194244721,4.96294411732,4.94680325515,4.94607996916,5.01602695372,5.10832085,4.94090793903,4.99885207212
14925,ENSMUSG00000029752,0.510068926296,8.59865266034,22.9122328954,1.13309490056e-12,1.77645828813e-11,18.640658578,6.17589172026,6.22194142825,6.15229383656,6.15343989596,6.22394201382,6.26366266071,6.21356980375,6.194593577
22699,ENSMUSG00000001909,0.703444620337,6.91226608545,22.9021311473,1.14008039796e-12,1.78552464857e-11,18.8580823911,7.24682405545,7.28731159762,7.23947649595,7.21368407278,7.46040334081,7.46807150255,7.46029765354,7.45284086634
427,ENSMUSG00000026095,-0.699694917071,7.20307181889,-22.8943901889,1.14546450495e-12,1.79147395426e-11,18.8174512901,5.54201416374,5.56286009157,5.50848978405,5.55469261559,5.68044885223,5.70363118104,5.68290716075,5.65480821491
16369,ENSMUSG00000002897,-1.66867075318,3.41991376313,-22.892775592,1.14659093318e-12,1.79147395426e-11,19.4920766774,6.59964257698,6.58474892942,6.63463544816,6.57954335336,6.66841413333,6.63950216867,6.69103277365,6.67470745767
19571,ENSMUSG00000030663,-0.651322842891,6.80119708742,-22.8914752559,1.14749897656e-12,1.79147395426e-11,18.8749562355,1.22340003557,1.5016806411,1.07075841662,1.09776104898,0.695638640593,0.539682896775,0.856853854998,0.690379170006
31223,ENSMUSG00000042743,-1.61586009703,3.70835162783,-22.8782327895,1.1567902492e-12,1.80408244012e-11,19.4562334745,4.97519686527,5.07335868803,4.93589063019,4.9163412776,4.22569149367,4.2319704508,4.22949559432,4.21560843588
17347,ENSMUSG00000041583,6.78239071064,-2.5373058145,22.8597532644,1.16989053642e-12,1.8225986143e-11,16.4961833119,5.03650613575,5.0933785576,5.0931367954,4.92300305425,4.76060418262,4.78911015754,4.76450911762,4.72819327271
20736,ENSMUSG00000037876,-0.518540990919,8.38868939869,-22.8571137979,1.17177457237e-12,1.82362023858e-11,18.6339711564,4.85152162109,4.81515717616,4.93406380721,4.80534387991,4.1105794733,4.06604357868,4.01739768435,4.24829715686
27636,ENSMUSG00000040365,-0.71962664837,6.35106356602,-22.8467949485,1.17917126866e-12,1.83321003412e-11,18.9213896605,3.79447086751,3.85878271321,3.9616370894,3.56299279993,3.5907682316,3.51223548976,3.72772366269,3.53234554233
2757,ENSMUSG00000026811,1.71340911902,3.91272283058,22.8448588868,1.18056461312e-12,1.83345636099e-11,19.3963269434,6.47480211414,6.46133250361,6.50957635021,6.4534974886,6.1353882227,6.19233776042,6.13819466351,6.07563224417
33528,ENSMUSG00000036046,-0.883178234778,5.59315143933,-22.8383456819,1.18526495987e-12,1.83883269166e-11,19.0628171342,6.31748915218,6.3217411976,6.32742731658,6.30329894238,6.39734014885,6.40671616639,6.40568790167,6.37961637848
20774,ENSMUSG00000019923,-0.604208828822,7.0230742274,-22.8324353789,1.1895475161e-12,1.84355031019e-11,18.8021045586,5.7574945542,5.77266489741,5.71833640724,5.78148235795,6.55654813952,6.52853566656,6.54285597424,6.59825277778
16980,ENSMUSG00000064179,3.03377045566,1.99530038557,22.8092952341,1.20647438572e-12,1.86783370227e-11,19.2208113274,7.52875153941,7.60542607357,7.4888107777,7.49201776696,7.67825729105,7.65615776209,7.67466696482,7.70394714625
4246,ENSMUSG00000027332,1.1346813688,5.29708123266,22.7983048151,1.21460375822e-12,1.87846062482e-11,19.0886164884,1.88823474464,2.09960480912,1.95692090144,1.60817852335,2.07217909018,2.10829148884,2.09484263902,2.01340314268
20568,ENSMUSG00000062593,-7.95814050313,-1.18448165422,-22.7939499105,1.21784115409e-12,1.88150755617e-11,16.8262937425,5.12843889838,5.127317169,5.18969754959,5.06830197655,5.23686791805,5.25198716142,5.23447668101,5.22413991173
22655,ENSMUSG00000005481,0.490962639782,8.58836617142,22.7777982402,1.22992887756e-12,1.89757190793e-11,18.5547061429,5.53050924258,5.55631847671,5.58963993896,5.44556931206,5.99596978381,6.015213403,6.01603225193,5.9566636965
585,ENSMUSG00000070871,-1.04170744287,5.21880904517,-22.7766470728,1.23079527671e-12,1.89757190793e-11,19.1044149419,6.88078987889,6.88488676304,6.88209854083,6.87538433279,6.3856352937,6.40136547824,6.34116226694,6.41437813593
36155,ENSMUSG00000023913,3.88422059689,1.41147330599,22.7735840127,1.2331037937e-12,1.89875197501e-11,18.748937763,6.0453981862,6.05564992768,6.02677931696,6.05376531395,6.0402201366,6.03745960591,6.06838222667,6.0148185772
566,ENSMUSG00000025964,1.33521077312,4.74754846052,22.7722396575,1.2341184454e-12,1.89875197501e-11,19.1891490356,2.94970555159,3.14071136241,2.86610925268,2.84229603968,2.68810806431,2.53306277642,2.89923805818,2.63202335833
38804,ENSMUSG00000024974,-0.583072381468,8.87093776554,-22.76409624,1.24028378097e-12,1.90626224596e-11,18.5137626284,4.91057556818,4.95699654712,4.88195036845,4.89277978897,4.98946495733,4.97492073183,4.98578263757,5.00769150259
19991,ENSMUSG00000060591,0.970294555657,6.65765148855,22.757650414,1.24518720544e-12,1.91181948698e-11,18.808085163,6.20800373152,6.20781929658,6.22431985901,6.19187203898,5.9301530601,5.96531981502,5.8791664716,5.94597289369
32203,ENSMUSG00000021187,-3.55231234356,2.34487758556,-22.720745386,1.27366295489e-12,1.95352003009e-11,19.160843994,7.83943224838,7.87408906496,7.82379427158,7.82041340861,7.73942085566,7.73015517027,7.7192445688,7.7688628279
35358,ENSMUSG00000024114,3.27737597701,2.00981125462,22.7171699278,1.2764584924e-12,1.95578733092e-11,19.1422163376,2.05202254836,2.04083557019,2.27818935675,1.83704271812,1.0064898288,0.920955196752,1.62920595844,0.469308331212
22448,ENSMUSG00000036054,0.673293438237,6.63601572626,22.7120589118,1.2804660203e-12,1.9599050519e-11,18.7771744459,1.50258003593,1.5656144072,1.26928062184,1.67284507874,0.435949426549,0.339369422123,0.368730290395,0.59974856713
10535,ENSMUSG00000051517,1.41787198268,3.90015502249,22.70727704,1.28422763829e-12,1.96264303064e-11,19.3017603307,4.25499539673,4.29576088517,4.32163111036,4.14759419465,2.83265583392,2.69576511896,2.91258062549,2.88962175733
9073,ENSMUSG00000027933,0.741892580883,6.73021360664,22.7064256041,1.28489865009e-12,1.96264303064e-11,18.759529642,2.15123661417,1.99513223576,2.39965443595,2.05892317081,3.24839781225,3.36608147378,3.14512944733,3.23398251565
1839,ENSMUSG00000039630,-0.591616688166,10.4628777327,-22.650392715,1.32989183349e-12,2.02928099197e-11,18.2446328891,0.985134872721,1.13104090791,1.07075841662,0.753605293627,1.84104156558,1.79234769019,1.97277227593,1.75800473062
23042,ENSMUSG00000031921,0.880910752481,5.29251962311,22.6139538887,1.36005245882e-12,2.07317236716e-11,18.9633877546,2.33231409438,2.43241206017,2.37831699454,2.18621322843,1.8895632954,1.77920620828,1.98545471851,1.9040289594
21541,ENSMUSG00000085731,-2.14954688855,2.92465473556,-22.6079518902,1.36509003982e-12,2.07871710987e-11,19.3230395105,1.48556751982,1.23955011852,1.42306986866,1.79408257229,0.36981855125,0.303102967192,0.480461241109,0.325891445451
33682,ENSMUSG00000033065,1.23281664459,5.08770454307,22.5945569948,1.37640462227e-12,2.09379912161e-11,19.0029600259,5.83593052749,5.79617470631,5.87793727314,5.83367960302,5.66017102636,5.63690126097,5.61923049292,5.72438132518
10724,ENSMUSG00000015243,1.35387763563,4.15479580506,22.5785464538,1.39006020014e-12,2.11240775758e-11,19.1761579376,3.77454388586,3.67776096477,3.79046923045,3.85540146236,3.66033676676,3.74633383753,3.66603691501,3.56863954774
27434,ENSMUSG00000020303,2.10062824533,3.31706207926,22.5761602308,1.39210779762e-12,2.11335628541e-11,19.3020924543,4.17075394504,4.18478171609,4.14337810601,4.184102013,4.28161883362,4.21499116594,4.34717402353,4.28269131138
14792,ENSMUSG00000029642,-0.670109069314,6.94022783813,-22.5738746915,1.39407202018e-12,2.11342041915e-11,18.6476329403,5.15086757121,5.1639221561,5.15717964392,5.13150091362,5.25263612886,5.20116073589,5.26470489104,5.29204275964
36179,ENSMUSG00000096847,2.04158606628,3.11897750869,22.5727996177,1.39499697633e-12,2.11342041915e-11,19.3072830168,5.2383141931,5.26205640981,5.28307209771,5.16981407178,5.58186283658,5.59157579372,5.56639591985,5.58761679616
33671,ENSMUSG00000022469,2.04918786081,3.9206528119,22.5677455408,1.39935412145e-12,2.11786041194e-11,19.2339622979,6.80687573514,6.76802561855,6.83637476221,6.81622682464,6.7948562323,6.75559867644,6.80542053107,6.8235494894
